Paper_ID,DOI,Title,Abstract,Venue,publicationType,publication_type_2,venue_id,journal_name,pages,volume,edition_id,Year,publicationDate,Citations,References,Authors,Author_Ids,URL,s2FieldsOfStudys,Corresponding_Author_ID
000b8997f185535491642baad00f6b072a936138,10.1109/ICITBS49701.2020.00167,Intelligent Building Planning System Based on BIM and Artificial Intelligence,,"International Conference on Intelligent Transportation, Big Data and Smart City",conference,['Conference'],925b7d4e-af4e-4a09-9da2-f3237c258a9f,"2020 International Conference on Intelligent Transportation, Big Data & Smart City (ICITBS)",761-764,Unknown,109,2020.0,2020-01-01,7,5,Huwei Zhang,1742337823,https://www.semanticscholar.org/paper/000b8997f185535491642baad00f6b072a936138,"Computer Science, Engineering",1742337823
000e62ca8505e3a5d04f851a78e0cee6549e4583,10.1109/SMART52563.2021.9676299,Detection of Diseases in Plants using Convolutional Neural Networks,,SMART,conference,['Conference'],51227d50-1d22-48c8-ac32-5466d5c3d16b,2021 10th International Conference on System Modeling & Advancement in Research Trends (SMART),215-217,Unknown,25,2021.0,2021-12-10,0,0,"N. Agrawal, Ajeet K. Sharma","49504506, 2110199755",https://www.semanticscholar.org/paper/000e62ca8505e3a5d04f851a78e0cee6549e4583,"Agricultural and Food Sciences, Computer Science, Environmental Science",49504506
0013160837d61f7b83b75ede805a961d3726152a,10.23919/PICMET53225.2022.9882716,An Assessment of Patent Scoring Using Natural Language Programming,,Portland International Conference on Management of Engineering and Technology,conference,['Conference'],6685e459-41d2-4a6e-a3c4-5266057e98fd,2022 Portland International Conference on Management of Engineering and Technology (PICMET),1-6,Unknown,110,2022.0,2022-08-01,0,27,"Lertchai Khongamnuaisak, D. Pentrakoon, S. Sinthupinyo, Kwanrat Suanpong","1404445408, 73436004, 2267815, 121315951",https://www.semanticscholar.org/paper/0013160837d61f7b83b75ede805a961d3726152a,Computer Science,1404445408
00144c326e2ffbce1e0ccdd7f28ca908a15d507d,10.1109/ISVLSI.2019.00014,When Neural Architecture Search Meets Hardware Implementation: from Hardware Awareness to Co-Design,,IEEE Computer Society Annual Symposium on VLSI,conference,"['JournalArticle', 'Review']",4299b928-18a2-403a-adf4-b15510e38aed,2019 IEEE Computer Society Annual Symposium on VLSI (ISVLSI),25-30,Unknown,111,2019.0,2019-07-01,30,48,"Xinyi Zhang, Weiwen Jiang, Yiyu Shi, J. Hu","2108263472, 1937259, 1702907, 1690946",https://www.semanticscholar.org/paper/00144c326e2ffbce1e0ccdd7f28ca908a15d507d,"Computer Science, Engineering",2108263472
0015d16d9720af8e948f8d68feec36590f31ba41,10.1109/IRMMW-THz50926.2021.9566925,Silkworm Egg Development Intelligent Recognition by THz Imaging,,"International Conference on Infrared, Millimeter, and Terahertz Waves",conference,['Conference'],5c59f7cc-7cc2-41c0-a3ee-6057c3585e56,"2021 46th International Conference on Infrared, Millimeter and Terahertz Waves (IRMMW-THz)",1-2,Unknown,112,2021.0,2021-08-29,1,6,"Hongting Xiong, Jiahua Cai, Weihao Zhang, Xiaojun Wu","2152081249, 2152629876, 2108075840, 2023833561",https://www.semanticscholar.org/paper/0015d16d9720af8e948f8d68feec36590f31ba41,"Engineering, Materials Science",2152081249
001688d837b7bbd0cd9ae7b9ca12f584b8406d35,10.1109/TELFOR59449.2023.10372693,Towards more flexible human-machine speech communication,,Telecommunications Forum,conference,,7a30a111-07e4-4ab7-a402-1990d9cd4832,2023 31st Telecommunications Forum (TELFOR),1-4,Unknown,35,2023.0,2023-11-21,0,23,"M. Secujski, N. Jakovljević, Nikola Simić, V. Delić, Lidija Krstanović, Tijana V. Nosek, Branislav M. Popović, S. Suzic, Vuk Stanojev","1686270, 143780630, 2148289458, 1693523, 1992555, 1491237881, 2080499728, 38773650, 2277549395",https://www.semanticscholar.org/paper/001688d837b7bbd0cd9ae7b9ca12f584b8406d35,"Computer Science, Engineering, Linguistics",1686270
001720a782840652b573bb4794774aee826510ca,10.1109/SIEDS61124.2024.10534665,Developing Design Features to Facilitate AI-Assisted User Interactions,,Systems and Information Engineering Design Symposium,conference,,5240ca06-d8f4-4892-8d43-3f7eec6f1766,2024 Systems and Information Engineering Design Symposium (SIEDS),437-442,Unknown,113,2024.0,2024-05-03,0,9,"S. Meng, R. Dollahite, A. Kaur, P. Schell, A. Sharma, G. Ventre, I. Kranz, G. Nudelman, G. J. Gerling","2302591973, 2218637618, 2302589844, 2302589678, 2302611178, 2302591317, 2302593030, 2302591001, 2254386772",https://www.semanticscholar.org/paper/001720a782840652b573bb4794774aee826510ca,Computer Science,2302591973
001d29f6b9bfaa4d6c2c6874b07529a54e9b9067,10.1109/ICCCNT56998.2023.10306375,Revolutionizing Crop Management: A Smart Approach with WSN and AI Technology,,International Conference on Computing Communication and Networking Technologies,conference,"['JournalArticle', 'Conference']",47c47088-7640-441b-85ba-375fe8f5c3a4,2023 14th International Conference on Computing Communication and Networking Technologies (ICCCNT),1-4,Unknown,30,2023.0,2023-07-06,0,8,"Atmika Manoj, Parey Vedavrath, Rapelli K. Sarath Chandu, T. Yaswanth, Sai Kumar","2273795774, 2273762661, 2273760500, 2273761763, 2273813778",https://www.semanticscholar.org/paper/001d29f6b9bfaa4d6c2c6874b07529a54e9b9067,"Agricultural and Food Sciences, Computer Science, Engineering, Environmental Science",2273795774
001efe0104ba5547fc0b58c2badfcdb436818cdc,10.1109/HNICEM57413.2022.10109550,Artificial Intelligence for Developing Countries: Philippine Context,,"International Conference on Humanoid, Nanotechnology, Information Technology,Communication and Control, Environment and Management",conference,['Conference'],231d2432-8f0e-4232-8b06-3a8c52d34fb1,"2022 IEEE 14th International Conference on Humanoid, Nanotechnology, Information Technology, Communication and Control, Environment, and Management (HNICEM)",1-5,Unknown,114,2022.0,2022-12-01,2,16,"John Anthony C. Jose, A. Bandala, A. Culaba, Timothy Scott Chu, E. Dadios","49175715, 2774036, 2636706, 2215959438, 2237280",https://www.semanticscholar.org/paper/001efe0104ba5547fc0b58c2badfcdb436818cdc,"Computer Science, Economics",49175715
0020f18633fc609865f1d71cc7044c2437ef88c3,10.1109/VLHCC.2018.8506553,Visual Knowledge Negotiation,,IEEE Symposium on Visual Languages / Human-Centric Computing Languages and Environments,conference,['JournalArticle'],9c1ac4fb-5b0d-4c77-8dd9-fb9b7375be4d,2018 IEEE Symposium on Visual Languages and Human-Centric Computing (VL/HCC),299-300,Unknown,115,2018.0,2018-10-01,0,3,"A. Blackwell, Luke Church, M. Mahmoudi, Mariana Marasoiu","1784157, 1821411, 50727659, 7511194",https://www.semanticscholar.org/paper/0020f18633fc609865f1d71cc7044c2437ef88c3,Computer Science,1784157
002183d37fe7357743636f250fdf7d773c549bbd,10.1109/ICICI62254.2024.00023,Human Computer Interaction on Children based on AI,,International Conference Intelligent Data Communication Technologies and Internet Things,conference,"['Conference', 'Review']",ab0ea0d9-ab60-449f-ac5e-9cbc0e3d5a6e,2024 Second International Conference on Inventive Computing and Informatics (ICICI),85-89,Unknown,116,2024.0,2024-06-11,0,10,"Konda Lydia, E. Edwin, M. Roshni Thanka, Shalem Preetham Gandu, S. Kirubakaran, V. Ebenezer","2321673451, 144502064, 2214057430, 2219364526, 2302593860, 2283496089",https://www.semanticscholar.org/paper/002183d37fe7357743636f250fdf7d773c549bbd,"Computer Science, Education, Psychology",2321673451
00247f60e652c4e0b009d7e2744cb29472ae9ddd,10.1109/CcS49175.2020.9231447,A Survey of Learning Style Detection Method using Eye-Tracking and Machine Learning in Multimedia Learning,,Conference on Computer and Communications Security,conference,"['JournalArticle', 'Review']",73f7fe95-b68b-468f-b7ba-3013ca879e50,2020 International Symposium on Community-centric Systems (CcS),1-6,Unknown,53,2020.0,2020-09-01,7,51,"S. Wibirama, A. P. Sidhawara, Generosa Lukhayu Pritalia, T. B. Adji","7487040, 90613439, 2229888163, 2001430",https://www.semanticscholar.org/paper/00247f60e652c4e0b009d7e2744cb29472ae9ddd,"Computer Science, Education",7487040
002b1598f0187f06d20a436fc5c23b758df7a346,10.1109/ICISE.2019.00012,Application of Internet + Big Data and Artificial Intelligence in Vocational Education,,International Conference on Information Science and Engineering,conference,['Conference'],5a9c7d61-f650-40e6-8895-7a21954759c7,2019 4th International Conference on Information Systems Engineering (ICISE),21-25,Unknown,117,2019.0,2019-05-01,2,10,"Wenying Zeng, Siqi Kang, Binning Li","38651290, 1486076812, 2317538649",https://www.semanticscholar.org/paper/002b1598f0187f06d20a436fc5c23b758df7a346,"Computer Science, Education",38651290
002b1e11d812e002fd50bff4ff7de0010cf827a5,10.1109/UEMCON47517.2019.8992932,Image Recognition with MapReduce Based Convolutional Neural Networks,,"Ubiquitous Computing, Electronics & Mobile Communication Conference",conference,"['JournalArticle', 'Conference']",294911be-9099-4a8f-9b8e-832d1916ba08,"2019 IEEE 10th Annual Ubiquitous Computing, Electronics & Mobile Communication Conference (UEMCON)",0119-0125,Unknown,118,2019.0,2019-10-01,4,26,"Jackie Leung, Min Chen","1500398735, 2108557672",https://www.semanticscholar.org/paper/002b1e11d812e002fd50bff4ff7de0010cf827a5,"Computer Science, Engineering",1500398735
002b489967b23d9cacc55f12b97542a756329beb,10.1109/ICICI.2017.8365206,Adding intelligence to the robotic coconut tree climber,,International Conference Intelligent Data Communication Technologies and Internet Things,conference,['Conference'],ab0ea0d9-ab60-449f-ac5e-9cbc0e3d5a6e,2017 International Conference on Inventive Computing and Informatics (ICICI),613-617,Unknown,119,2017.0,2017-11-01,5,12,"R. K. Megalingam, Rajesh Gangireddy, Gone Sriteja, Ashwin Kashyap, A. Ganesh","2895319, 46212747, 46249734, 38927998, 46219620",https://www.semanticscholar.org/paper/002b489967b23d9cacc55f12b97542a756329beb,"Computer Science, Engineering, Environmental Science",2895319
002b82c80a80b9dc83127aec58c8cc1e216e2772,10.1109/CARS61786.2024.10778742,Analysis of Network Intrusion Detection via Explainable Artificial Intelligence: Applications with SHAP and LIME,,Computer Assisted Radiology and Surgery - International Congress and Exhibition,conference,,b305f4fd-5f09-4de4-b108-6a07a4218565,2024 Cyber Awareness and Research Symposium (CARS),1-6,Unknown,63,2024.0,2024-10-28,1,24,"Ilhan Uysal, Utku Kose","103966591, 2305175218",https://www.semanticscholar.org/paper/002b82c80a80b9dc83127aec58c8cc1e216e2772,Computer Science,103966591
002cb5be63bcaf31febbb30b0f4e1347018124f9,10.1145/3691620.3695486,FIPSER: Improving Fairness Testing of DNN by Seed Prioritization,,International Conference on Automated Software Engineering,conference,"['JournalArticle', 'Conference']",1c2ab05c-7d69-465e-929d-0920857aedce,2024 39th IEEE/ACM International Conference on Automated Software Engineering (ASE),1069-1081,Unknown,65,2024.0,2024-10-27,0,21,"Junwei Chen, Yueling Zhang, Lingfeng Zhang, Min Zhang, Chengcheng Wan, Ting Su, G. Pu","2326804000, 46867896, 2327199943, 2326723849, 2310343847, 2256692694, 4166714",https://www.semanticscholar.org/paper/002cb5be63bcaf31febbb30b0f4e1347018124f9,Computer Science,2326804000
002e09dad5d5639137d645087dc0ef5628b97d8e,10.1109/HSI49210.2020.9142668,Build confidence and acceptance of AI-based decision support systems - Explainable and liable AI,,International Conference on Human System Interaction,conference,"['JournalArticle', 'Conference', 'Review']",9585edc6-6f54-4869-b257-036b7e7f7580,2020 13th International Conference on Human System Interaction (HSI),20-23,Unknown,120,2020.0,2020-06-01,24,23,C. Nicodeme,11882108,https://www.semanticscholar.org/paper/002e09dad5d5639137d645087dc0ef5628b97d8e,"Computer Science, Engineering",11882108
002eabc8cd35d4c463d8add2d92dded6e1266462,10.1109/FSKD.2011.6019528,Optimal design of drilling fluid formula based on CBR,,International Conference on Fuzzy Systems and Knowledge Discovery,conference,"['JournalArticle', 'Conference']",1dd57490-36c0-4706-a939-6ba41a501209,2011 Eighth International Conference on Fuzzy Systems and Knowledge Discovery (FSKD),660-663,1,121,2011.0,2011-07-26,1,8,"Minglu Zhang, Jian Li, Bing Wang, Dachuan Liang","2112118619, 2151965863, 46270356, 145768547",https://www.semanticscholar.org/paper/002eabc8cd35d4c463d8add2d92dded6e1266462,"Computer Science, Engineering",2112118619
002ed54f6390a8a7d12403edba712cf806714778,10.1109/MILCOM61039.2024.10773645,AI-enabled Audio and Chat Collaboration Services,,IEEE Military Communications Conference,conference,"['JournalArticle', 'Conference']",c48a4ead-5245-4573-85f4-a81b45bb39fd,MILCOM 2024 - 2024 IEEE Military Communications Conference (MILCOM),728-733,Unknown,122,2024.0,2024-10-28,0,19,"Emil P. Andersen, Jesper R. Goksør, Sindre E. Halleraker, F. T. Johnsen, Simen Kvalø, Ole P. Myhre, Tobias S. Omdal, Herman H. Seternes, Leander S. Thorstad","2242955939, 2334028427, 2334031062, 145653445, 2334029535, 2334029805, 2334028218, 2334029962, 2334028186",https://www.semanticscholar.org/paper/002ed54f6390a8a7d12403edba712cf806714778,"Computer Science, Engineering",2242955939
0035d7659671f781989b6f6df013a24474b1b15f,10.1109/CAC63892.2024.10865300,Requirement and Practice of Supply Chain Information Monitoring and Operation Planning for Large Energy Enterprises,,ACM Cloud and Autonomic Computing Conference,conference,,bfa6e440-6762-47f0-b1b9-2a43c02d9f62,2024 China Automation Congress (CAC),7389-7393,Unknown,123,2024.0,2024-11-01,0,9,"Zhen Kong, Hailong Zhang, Shishuai Zhang, Wei Xu, Zhelun Ding, Hongyan Wang","2345377039, 2345394289, 2346147502, 2345433624, 2347332334, 2345403778",https://www.semanticscholar.org/paper/0035d7659671f781989b6f6df013a24474b1b15f,"Business, Engineering, Environmental Science",2345377039
003b4013b059084e443fb896a72962355466bdbf,10.3390/s22031181,"Developing Affordable, Portable and Simplistic Diagnostic Sensors to Improve Access to Care","Ophthalmology is a highly technical specialty, especially in the area of diagnostic equipment. While the field is innovative, the access to cutting-edge technology is limited with reference to the global population. A significant way to improve overall healthcare is to understand the needs and possibilities of all possible consumers when developing sophisticated and accurate medical devices. The Smartphone-based Keratograph (SBK), is an example of a new project that uses real world feedback, addresses an unmet medical need, and implements commercially available components to create a device that is affordable, portable and simplistic to operate. The long-term goal of the SBK is to collect data from users for supervised machine-learning. This machine-learning aspect will ultimately aid in the development of an artificial intelligence device to enable even earlier detection of keratoconus, especially in children and adolescents. Again, the ultimate goal of any medical device should be to improve patient care, and to make a significant improvement on vision healthcare for the global population, providing access to this technology is essential.",Italian National Conference on Sensors,conference,['JournalArticle'],3dbf084c-ef47-4b74-9919-047b40704538,"Sensors (Basel, Switzerland)",Unknown,22,62,2022.0,2022-02-01,3,8,"Nikki L. Hafezi, F. Hafezi","31723514, 5251221",https://www.semanticscholar.org/paper/003b4013b059084e443fb896a72962355466bdbf,"Computer Science, Engineering, Medicine",31723514
003d14c68f04b202e0d13e208d0afb9c1e10a0ef,10.1145/3587102.3588784,"Artificial Intelligence in Everyday Life: Educating the Public Through an Open, Distance-learning Course",,Annual Conference on Innovation and Technology in Computer Science Education,conference,"['JournalArticle', 'Book', 'Conference']",e82485bc-2195-4cf5-9f9a-012501918b2f,Proceedings of the 2023 Conference on Innovation and Technology in Computer Science Education V. 1,Unknown,Unknown,124,2023.0,2023-06-29,13,33,"Maria Kasinidou, S. Kleanthous, Jahna Otterbacher","147504326, 2478971, 2216583",https://www.semanticscholar.org/paper/003d14c68f04b202e0d13e208d0afb9c1e10a0ef,"Computer Science, Education",147504326
004019f28377ea5df9315350a74b980df3c179b6,10.1109/cmi53512.2021.9663855,Ethical Artificial Intelligence in the European Union Context: Visualization for Policymaking and Decision Processes,,"IEEE International Conference on Control, Measurement and Instrumentation",conference,"['Conference', 'Review']",fea4c9e9-7b87-47d1-b7b4-330691fbf80e,2021 14th CMI International Conference - Critical ICT Infrastructures and Platforms (CMI),1-6,Unknown,125,2021.0,2021-11-25,0,0,Davor Ljubenkov,2047253842,https://www.semanticscholar.org/paper/004019f28377ea5df9315350a74b980df3c179b6,"Computer Science, Law, Philosophy, Political Science",2047253842
004147dab6dc3372133f551f06d40d0aecc2951e,10.1109/ICCCNT49239.2020.9225395,Chatbot: A Deep Neural Network Based Human to Machine Conversation Model,,International Conference on Computing Communication and Networking Technologies,conference,"['JournalArticle', 'Conference']",47c47088-7640-441b-85ba-375fe8f5c3a4,"2020 11th International Conference on Computing, Communication and Networking Technologies (ICCCNT)",1-7,Unknown,94,2020.0,2020-07-01,28,15,"G Krishna Vamsi, A. Rasool, Gaurav Hajela","2285029824, 14137553, 1931753533",https://www.semanticscholar.org/paper/004147dab6dc3372133f551f06d40d0aecc2951e,Computer Science,2285029824
0042ab0b0ade4c76da160a941bdd52475334fe0c,10.1109/NLPKE.2005.1598823,Intelligent tutoring systems: research status and its development in China,,International Conference on Natural Language Processing and Knowledge Engineering,conference,['Conference'],596cad8b-de29-492d-84e8-809e819f19a9,2005 International Conference on Natural Language Processing and Knowledge Engineering,683-689,Unknown,126,2005.0,2005-10-30,5,10,Jianping Zhang,2107985396,https://www.semanticscholar.org/paper/0042ab0b0ade4c76da160a941bdd52475334fe0c,"Computer Science, Education",2107985396
0045550bcae232cd94b97867747e5878f0807065,10.1109/APSIPA.2015.7415390,Configuration of dialogue agent with multiple knowledge sources,,Asia-Pacific Signal and Information Processing Association Annual Summit and Conference,conference,"['JournalArticle', 'Conference']",5b924e1a-30f3-4275-bdb8-5a15517c0fde,2015 Asia-Pacific Signal and Information Processing Association Annual Summit and Conference (APSIPA),840-849,Unknown,127,2015.0,2015-12-01,6,44,"Ridong Jiang, Rafael E. Banchs, Seokhwan Kim, L. F. D’Haro, Andreea Niculescu, Kheng Hui Yeo","2847726, 1694652, 2047181, 1405511901, 34573320, 3174155",https://www.semanticscholar.org/paper/0045550bcae232cd94b97867747e5878f0807065,Computer Science,2847726
004967dc242680df193106cb0a05d5009ef46a86,10.23919/CCC58697.2023.10241216,Multi-Scale Convolutional Neural Network Fault Diagnosis Based on Attention Mechanism,,Cybersecurity and Cyberforensics Conference,conference,['Conference'],23f8fe4c-6537-4027-a334-6a5863115984,2023 42nd Chinese Control Conference (CCC),1-6,Unknown,128,2023.0,2023-07-24,2,17,"Chuanhao Wang, Xiaohong Wang, Yongjian Sun","2258003934, 2257885338, 2116606246",https://www.semanticscholar.org/paper/004967dc242680df193106cb0a05d5009ef46a86,"Computer Science, Engineering",2258003934
004a103e3ab027950e059a5e1cd635463ee0b828,10.1109/AERO55745.2023.10115806,Hyperfield - Hyperspectral small satellites for improving life on Earth,,IEEE Aerospace Conference,conference,"['Conference', 'Review']",5f087f3f-d96b-4da6-8049-604ac2349c44,2023 IEEE Aerospace Conference,1-8,Unknown,129,2023.0,2023-03-04,0,8,"T. Tikka, J. Makynen, M. Shimoni","49149213, 94301125, 2403270",https://www.semanticscholar.org/paper/004a103e3ab027950e059a5e1cd635463ee0b828,"Engineering, Environmental Science",49149213
0051ed2a0e219c1ceabfd76d9993ab46297d115d,10.1109/CONECCT55679.2022.9865706,An Approach to Evaluating Subjective Answers using BERT model,,"IEEE International Conference on Electronics, Computing and Communication Technologies",conference,['Conference'],5513d05f-d4ea-4f12-a6b9-3c91cb4c1b6f,"2022 IEEE International Conference on Electronics, Computing and Communication Technologies (CONECCT)",1-4,Unknown,130,2022.0,2022-07-08,2,15,"Potsangbam Sushila Devi, Sunita Sarkar, Takhellambam Sonamani Singh, Laimayum Dayal Sharma, Chongtham Pankaj, Khoirom Rajib Singh","2183508029, 10616154, 2112767874, 2183507347, 2143593698, 2153603270",https://www.semanticscholar.org/paper/0051ed2a0e219c1ceabfd76d9993ab46297d115d,"Computer Science, Mathematics",2183508029
00532513333110973a99d157e25345739efbf135,10.1109/APPEEC57400.2023.10561901,Appliance Anomaly Detection as NILM Extention,,IEEE PES Asia-Pacific Power and Energy Engineering Conference,conference,['Conference'],ab478093-9bee-4020-ad76-17ba835ab88e,2023 IEEE PES 15th Asia-Pacific Power and Energy Engineering Conference (APPEEC),1-6,Unknown,131,2023.0,2023-12-06,0,28,"Madhawa Herath, T. Thilakanayake, C. Angammana, M. Liyanage","2148525243, 2046954274, 2500248, 21534427",https://www.semanticscholar.org/paper/00532513333110973a99d157e25345739efbf135,"Computer Science, Engineering, Environmental Science",2148525243
00532b088581836d5cd90215e296b7f4d90e438c,10.1109/ICTAI.2010.109,Facial Affect Sensing for T-learning,,IEEE International Conference on Tools with Artificial Intelligence,conference,"['JournalArticle', 'Conference']",ba1e9488-a629-4abe-a0c2-ec2c79c91616,2010 22nd IEEE International Conference on Tools with Artificial Intelligence,256-263,2,132,2010.0,2010-10-27,2,26,"I. Hupont, David Abadía-Gallego, S. Baldassarri, E. Cerezo, R. D. Hoyo","2321433, 1397811174, 1787072, 144046205, 2123686",https://www.semanticscholar.org/paper/00532b088581836d5cd90215e296b7f4d90e438c,"Computer Science, Education",2321433
005ab9d7fda38605373216ea6aa9daf8d0e695c2,10.1109/WF-IoT58464.2023.10539593,Internet of Things and Artificial Intelligence for Sustainable Agriculture: A Use Case in Citrus Orchards,,World Forum on Internet of Things,conference,['JournalArticle'],8ba56476-c1c5-4591-8422-2f222f234589,2023 IEEE 9th World Forum on Internet of Things (WF-IoT),01-06,Unknown,133,2023.0,2023-10-12,0,29,"Antonino Pagano, Federico Amato, M. Ippolito, Dario De Caro, D. Croce, Antonio Motisi, Giuseppe Provenzano, I. Tinnirello","2052136030, 2304019272, 2073628187, 2276054954, 40526103, 2304019637, 2267271939, 1694370",https://www.semanticscholar.org/paper/005ab9d7fda38605373216ea6aa9daf8d0e695c2,"Agricultural and Food Sciences, Computer Science, Environmental Science",2052136030
005bdff289eedc5c2c336d202b2bb596e82c51ee,10.1109/CTS.2014.6867636,A new scheme to evaluate the accuracy of knowledge representation in automated breast cancer diagnosis,,International Conference on Collaboration Technologies and Systems,conference,"['JournalArticle', 'Conference']",60b80922-affe-43da-9644-a58a8d98c1de,2014 International Conference on Collaboration Technologies and Systems (CTS),622-627,Unknown,134,2014.0,2014-05-19,0,18,"J. Shan, Lin Li","2061081120, 47681623",https://www.semanticscholar.org/paper/005bdff289eedc5c2c336d202b2bb596e82c51ee,"Computer Science, Medicine",2061081120
005c474eb529ec7a93da12f884e6e980c27898e9,10.1109/MILTECHS.2017.7988808,Genetic neuro-fuzzy approach for unmanned fixed wing attitude control,,International Conference on Model Transformation,conference,['Conference'],94620881-2e41-4206-a804-61925ca7ba10,2017 International Conference on Military Technologies (ICMT),485-492,Unknown,135,2017.0,2017-05-01,8,21,"H. A. de Oliveira, P. Rosa","33117341, 37374663",https://www.semanticscholar.org/paper/005c474eb529ec7a93da12f884e6e980c27898e9,"Computer Science, Engineering",33117341
005df5d7d5be3090696ff7cd3a5a49dd0d5688de,10.1109/CBD65573.2024.00013,Predicting Mechanical Properties of Steel Based on Ensemble Learning and Bayesian Optimization,,International Conference on Advanced Cloud and Big Data,conference,"['JournalArticle', 'Conference']",313e0052-5427-47c4-8468-527a82399583,2024 Twelfth International Conference on Advanced Cloud and Big Data (CBD),13-18,Unknown,136,2024.0,2024-11-28,0,22,"Suyang Wang, Qingqi Zhu, Jiangshan Haol, Fang Wang, Fucun Li, Guizhou Zhao, Fang Dong","2344187570, 2346811250, 2343843957, 2344193457, 2118364471, 2344695140, 2343845946",https://www.semanticscholar.org/paper/005df5d7d5be3090696ff7cd3a5a49dd0d5688de,"Computer Science, Engineering, Materials Science",2344187570
005f97250f946a73852469e298a4366dd780f178,10.1109/CCNC51664.2024.10454829,On Using Artificial Intelligence to Predict Music Playlist Success,,Consumer Communications and Networking Conference,conference,"['JournalArticle', 'Conference']",7cd7bf33-3c9a-4b3f-8b1a-177673c6ca73,2024 IEEE 21st Consumer Communications & Networking Conference (CCNC),278-283,Unknown,137,2024.0,2024-01-06,1,23,"Roberto Cavicchioli, J. Hu, Marco Furini","2273098089, 2134575790, 2182459825",https://www.semanticscholar.org/paper/005f97250f946a73852469e298a4366dd780f178,Computer Science,2273098089
0065be6d1ad6a14c3bf69c7f1443cf1be6c65705,10.1145/3442188.3445938,An Action-Oriented AI Policy Toolkit for Technology Audits by Community Advocates and Activists,,"Conference on Fairness, Accountability and Transparency",conference,"['JournalArticle', 'Book']",cdc83875-a82d-445c-b097-cbe91afe99a8,"Proceedings of the 2021 ACM Conference on Fairness, Accountability, and Transparency",Unknown,Unknown,138,2021.0,2021-03-03,63,59,"P. Krafft, Meg Young, Michael A. Katell, J. E. Lee, Shankar Narayan, Micah Epstein, Dharma Dailey, Bernease Herman, Aaron Tam, Vivian Guetler, Corinne Bintz, Daniella Raz, P. Jobe, Franziska Putz, B. Robick, Bissan Barghouti","143782314, 47533677, 2306253707, 2108441439, 2051526931, 2052717083, 1845779, 11484361, 2070778588, 120844932, 2051528428, 1451643902, 2051526220, 2051528143, 2051526965, 2051526496",https://www.semanticscholar.org/paper/0065be6d1ad6a14c3bf69c7f1443cf1be6c65705,"Computer Science, Political Science",143782314
0067a61c515bd4d10030da27adfab8b0597aea61,10.3390/s24020465,Uncertainty Evaluation of a Gas Turbine Model Based on a Nonlinear Autoregressive Exogenous Model and Monte Carlo Dropout,"Gas turbines are thermoelectric plants with various applications, such as large-scale electricity production, petrochemical industry, and steam generation. In order to optimize the operation of a gas turbine, it is necessary to develop system identification models that allow for the development of studies and analyses to increase the system’s reliability. Current strategies for modeling complex and non-linear systems can be based on artificial intelligence techniques, using autoregressive neural networks of the NARX and LSTM type. In this context, this work aims to develop a model of a gas turbine capable of estimating the rotation speed of the turbine and simultaneously estimating the uncertainty associated with the estimation. These methodologies are based on artificial neural networks and the Monte Carlo dropout simulation method. The results were obtained from experimental data from a 215 MW gas turbine, getting the best model with a MAPE of 0.02% and an uncertainty associated with the turbine rotation speed of 2.2 RPM.",Italian National Conference on Sensors,conference,['JournalArticle'],3dbf084c-ef47-4b74-9919-047b40704538,"Sensors (Basel, Switzerland)",Unknown,24,139,2024.0,2024-01-01,1,20,"Armando Cajahuaringa, Rubén Aquize Palacios, Juan Moises Maurício Villanueva, Aurelio Morales-Villanueva, José Machuca, Juan Contreras, Kiara Rodríguez Bautista","2208036676, 2280325164, 2286905553, 2280327156, 2280329443, 2280328029, 2286927347",https://www.semanticscholar.org/paper/0067a61c515bd4d10030da27adfab8b0597aea61,"Computer Science, Engineering, Medicine",2208036676
0069a5f6d03bb20acb8bb76f10ef8e46bd2fe4b9,10.1145/3649405.3659479,A Mental Leap: Impact of Teaching the Math Behind Machine Learning Techniques in K-12,,Annual Conference on Innovation and Technology in Computer Science Education,conference,"['JournalArticle', 'Book', 'Conference']",e82485bc-2195-4cf5-9f9a-012501918b2f,Proceedings of the 2024 on Innovation and Technology in Computer Science Education V. 2,Unknown,Unknown,140,2024.0,2024-07-08,0,8,Lukas Lehner,2309483329,https://www.semanticscholar.org/paper/0069a5f6d03bb20acb8bb76f10ef8e46bd2fe4b9,"Computer Science, Education, Mathematics",2309483329
006a916bf353546e45d9c9c2dd8f051565ad74fc,10.1364/cleo_at.2024.jw2a.50,Femtosecond Pulse Amplification Assisted with Spectral Phase Modulation,,Conference on Lasers and Electro-Optics,conference,['Conference'],bc96f9bd-89da-4c9a-ab24-27749617f6ff,2024 Conference on Lasers and Electro-Optics (CLEO),1-2,Unknown,141,2024.0,2024-05-05,0,2,"M. Krakowski, A. Kwaśny, G. Soboń","2320044923, 2209159063, 2320044269",https://www.semanticscholar.org/paper/006a916bf353546e45d9c9c2dd8f051565ad74fc,"Computer Science, Engineering, Physics",2320044923
