Paper_ID,DOI,Title,Abstract,Venue,publicationType,publication_type_2,venue_id,journal_name,pages,volume,Edition_id,Year,publicationDate,Citations,References,Authors,Author_Ids,URL,s2FieldsOfStudys,Corresponding_Author_ID
2ab9ce8a6645ae4a3a966b47be4e5146a03e908b,10.1109/ROPEC50909.2020.9258673,A comparison of deep learning methods for wind speed forecasting,,"IEEE International Autumn Meeting on Power, Electronics and Computing",conference,['Review'],1f4f5bef-7bb5-46cf-8b89-723b4a1e7572,"2020 IEEE International Autumn Meeting on Power, Electronics and Computing (ROPEC)",1-6,4,20201f4f5bef-7bb5-46cf-8b89-723b4a1e7572,2020,2020-11-04 00:00:00,3,30,"R. Peña-Gallardo, A. Medina-Rios","1413421712, 1405311584",https://www.semanticscholar.org/paper/2ab9ce8a6645ae4a3a966b47be4e5146a03e908b,"Computer Science, Engineering, Environmental Science",1413421712
7b01b4f8a5ef036990dd6b541d8351fb1c159d4f,10.32890/JICT2019.18.1.8277,CELLULAR NETWORK TRAFFIC PREDICTION USING EXPONENTIAL SMOOTHING METHODS,"Wireless traffic prediction plays an important role in network planning and management, especially for real-time decision making and short-term prediction. Systems require high accuracy, low cost, and low computational complexity prediction methods. Although exponential smoothing is an effective method, there is a lack of use with cellular networks and research on data traffic. The accuracy and suitability of this method need to be evaluated using several types of traffic. Thus, this study introduces the application of exponential smoothing as a method of adaptive forecasting of cellular network traffic for cases of voice (in Erlang) and data (in megabytes or gigabytes). Simple and Error, Trend, Seasonal (ETS) methods are used for exponential smoothing. By investigating the effect of their smoothing factors in describing cellular network traffic, the accuracy of forecast using each method is evaluated. This research comprises a comprehensive analysis approach using multiple case study comparisons to determine the best fit model. Different exponential smoothing models are evaluated for various traffic types in different time scales. The experiments are implemented on real data from a commercial cellular network, which is divided into a training data part for modeling and test data part for forecasting comparison. This study found that ETS framework is not suitable for hourly voice traffic, but it provides nearly the same results with Holt–Winter’s multiplicative seasonal (HWMS) in both cases of daily voice and data traffic. HWMS is presumably encompassed by ETC framework and shows good results in all cases of traffic. Therefore, HWMS is recommended for cellular network traffic prediction due to its simplicity and high accuracy.  ",Journal of Information and Communication Technologies,journal,,8647ec57-7e23-4bf6-8daf-83a8b917e700,Journal of Information and Communication Technology,,,N/A,2018,2018-12-11 00:00:00,24,14,"Quang Thanh Tran, Li Hao, Q. K. Trinh","37137510, 2113333933, 2037076",https://www.semanticscholar.org/paper/7b01b4f8a5ef036990dd6b541d8351fb1c159d4f,"Computer Science, Engineering",37137510
eb0e37e26eebe3416c967a66bb125303cd89fa1d,10.1016/j.talanta.2017.09.064,QSPR in forensic analysis - The prediction of retention time of pesticide residues based on the Monte Carlo method.,,Talanta: The International Journal of Pure and Applied Analytical Chemistry,journal,['JournalArticle'],1954882c-493a-4098-abe4-fcd30f330157,Talanta,"
          656-662
        ",178,N/A,2018,2018-02-01 00:00:00,14,40,"M. Zdravković, A. Antovic, J. Veselinovic, D. Sokolović, A. Veselinović","46438059, 5878700, 1925837, 4105990, 1835837",https://www.semanticscholar.org/paper/eb0e37e26eebe3416c967a66bb125303cd89fa1d,"Chemistry, Environmental Science, Medicine",46438059
60a9bf1f11d16637297b8fa62318911df6e03bef,10.1016/J.TRC.2015.03.014,Long short-term memory neural network for traffic speed prediction using remote microwave sensor data,,,Unknown,,Unknown,Transportation Research Part C-emerging Technologies,187-197,54,Unknown,2015,2015-05-01 00:00:00,1754,61,"Xiaolei Ma, Zhimin Tao, Yinhai Wang, Haiyang Yu, Yunpeng Wang","39953000, 5257303, 49416230, 2119316023, 47903840",https://www.semanticscholar.org/paper/60a9bf1f11d16637297b8fa62318911df6e03bef,"Computer Science, Engineering, Environmental Science",39953000
98c084b88f21d54fc17d5502405316dc511b703c,10.1016/J.ENGAPPAI.2019.02.014,An ensemble semi-supervised learning method for predicting defaults in social lending,,Engineering applications of artificial intelligence,journal,['JournalArticle'],1a24ea21-4c37-41d8-9e76-ab802d4afb3e,Eng. Appl. Artif. Intell.,193-199,81,N/A,2019,2019-05-01 00:00:00,55,41,"Aleum Kim, Sung-Bae Cho","2080290732, 1723666",https://www.semanticscholar.org/paper/98c084b88f21d54fc17d5502405316dc511b703c,"Business, Computer Science, Economics",2080290732
1f68d672c1b716b0f0372ee48c4911ffbd61653a,10.1088/1757-899X/471/3/032014,Impact of an Edge Sound Reducer Built into the Upper Edge of the Acoustic Screen on the Distribution of Acoustic Field on the Receiver’s Side,"The article presents the problem of acoustic shielding, allowing for the influence of edge sound reducers built into the upper surface of acoustic screens. The impact of the analyzed solutions was evaluated on the basis of model tests carried out in laboratory conditions. For the needs of the planned tests, a reverberation chamber was appropriately modified, ensuring in it the so-called free field conditions. On such a research stand, the propagation of sound wave was investigated as a function of distance, at different heights, for situations without the acoustic screen and after its installation, testing various solutions on its upper edge. On the basis of the conducted tests, the shielding effectiveness of the analyzed test samples was determined. In the second part of the article, a computational model was made, which corresponded to laboratory conditions so that it was possible to carry out the simulation of acoustic field distribution in the same configuration as in the laboratory tests. In the final part of the article, the results were compared and the effectiveness of acoustic screens containing an edge sound reducer was evaluated.",IOP Conference Series: Materials Science and Engineering,Unknown,['Conference'],Unknown,IOP Conference Series: Materials Science and Engineering,,471,Unknown,2019,2019-02-23 00:00:00,1,12,"R. Żuchowski, Artur Nowoświat, J. Bochen","107808413, 52610810, 2075007331",https://www.semanticscholar.org/paper/1f68d672c1b716b0f0372ee48c4911ffbd61653a,"Engineering, Geology, Physics",107808413
cbda6e65f6c39add1d2dc4fed63d12d51ac95428,10.1016/J.PHYSLETA.2018.11.033,Community detection in social networks based on improved Label Propagation Algorithm and balanced link density,,Physics Letters,journal,,027b136b-d984-4bf1-a285-00498b7f1c9e,Physics Letters A,,,N/A,2019,2019-02-01 00:00:00,49,39,"E. Jokar, M. Mosleh","2073872903, 144400410",https://www.semanticscholar.org/paper/cbda6e65f6c39add1d2dc4fed63d12d51ac95428,"Computer Science, Physics",2073872903
eb4f0ada398b12f020c805d7e5dc5ffad226fc34,10.1088/2058-6272/AAEE14,Semi-supervised LIBS quantitative analysis method based on co-training regression model with selection of effective unlabeled samples,,Plasma Science and Technology,journal,,cbd5738a-324b-424e-9039-a5d559e44ecc,Plasma Science and Technology,,,N/A,2018,2018-12-27 00:00:00,9,23,"Xiaomeng Li, Huili Lu, Jianhong Yang","2116431975, 2115782058, 2109746527",https://www.semanticscholar.org/paper/eb4f0ada398b12f020c805d7e5dc5ffad226fc34,"Chemistry, Computer Science, Engineering",2116431975
31a0ecfb6fea4cce22b7644170eab906d001154a,10.1016/J.INS.2018.07.045,Distributed online semi-supervised support vector machine,,Information Sciences,journal,['JournalArticle'],e46002a1-d7a6-4681-aae9-36bc3a6a1f93,Inf. Sci.,236-257,466,N/A,2018,2018-10-01 00:00:00,30,30,"Ying Liu, Zhen Xu, Chunguang Li","46399206, 121832519, 2109589534",https://www.semanticscholar.org/paper/31a0ecfb6fea4cce22b7644170eab906d001154a,Computer Science,46399206
186b9fb781c6d47dc5c89ec167ab6b13e86bee84,10.4018/IJDWM.2018100101,A Semi-Automatic Annotation Method of Effect Clue Words for Chinese Patents Based on Co-Training,,International Journal of Data Warehousing and Mining,journal,['JournalArticle'],0f276dc7-7c36-4465-aab9-b358ee2dafa9,Int. J. Data Warehous. Min.,1-19,14,N/A,2018,2018-10-01 00:00:00,3,33,"Na Deng, Chunzhi Wang, Mingwu Zhang, Z. Ye, Liang Xiao, Jingbai Tian, Desheng Li, Xu Chen","2105757940, 1824201, 2215377932, 2082775, 145033241, 2648848, 48108936, 2118182943",https://www.semanticscholar.org/paper/186b9fb781c6d47dc5c89ec167ab6b13e86bee84,Computer Science,2105757940
447446c9da6671372b3d595300f5f70b341c45e4,10.1016/j.ins.2018.01.048,Online semi-supervised support vector machine,,Information Sciences,journal,['JournalArticle'],e46002a1-d7a6-4681-aae9-36bc3a6a1f93,Inf. Sci.,125-141,439-440,N/A,2018,2018-05-01 00:00:00,26,28,"Ying Liu, Zhen Xu, Chunguang Li","46399206, 121832519, 2109589534",https://www.semanticscholar.org/paper/447446c9da6671372b3d595300f5f70b341c45e4,"Computer Science, Mathematics",46399206
af39672a6e569772fb30064651d90caf5b256788,10.1080/08897077.2018.1439799,Promoting Addiction Medicine Teaching through Functional Mentoring by Co-Training Generalist Chief Residents with Faculty Mentors,,Substance Abuse,journal,['JournalArticle'],7397dc4f-ce7a-47c1-bc4f-6ec869fe52e8,Substance Abuse,377 - 383,39,N/A,2018,2018-04-05 00:00:00,7,31,"Daniel P. Alford, B. Carney, A. Jackson, B. Brett, C. Bridden, M. Winter, J. Samet","4363978, 12993047, 145033283, 2575841, 6309897, 49116782, 29106878",https://www.semanticscholar.org/paper/af39672a6e569772fb30064651d90caf5b256788,"Education, Medicine, Psychology",4363978
1c072ab772a1097bf4298f9f67863d5d212ef4db,10.1016/j.patcog.2017.03.025,Error estimation based on variance analysis of k-fold cross-validation,,Pattern Recognition,journal,['JournalArticle'],266f640f-003e-453b-ab76-57e4053252f8,Pattern Recognit.,94-106,69,N/A,2017,2017-09-01 00:00:00,132,34,"Gaoxia Jiang, Wenjian Wang","8748203, 1857779",https://www.semanticscholar.org/paper/1c072ab772a1097bf4298f9f67863d5d212ef4db,"Computer Science, Mathematics",8748203
d853aad5798e1bb3aeb5f5610d5d1911cd640450,10.3390/s17040727,Acoustic NLOS Identification Using Acoustic Channel Characteristics for Smartphone Indoor Localization,"As the demand for indoor localization is increasing to support our daily life in large and complex indoor environments, sound-based localization technologies have attracted researchers’ attention because they have the advantages of being fully compatible with commercial off-the-shelf (COTS) smartphones, they have high positioning accuracy and low-cost infrastructure. However, the non-line-of-sight (NLOS) phenomenon poses a great challenge and has become the technology bottleneck for practical applications of acoustic smartphone indoor localization. Through identifying and discarding the NLOS measurements, the positioning performance can be improved by incorporating only the LOS measurements. In this paper, we focus on identifying NLOS components by characterizing the acoustic channels. Firstly, by analyzing indoor acoustic propagations, the changes of acoustic channel from the line-of-sight (LOS) condition to the NLOS condition are characterized as the difference of channel gain and channel delay between the two propagation scenarios. Then, an efficient approach to estimate relative channel gain and delay based on the cross-correlation method is proposed, which considers the mitigation of the Doppler Effect and reduction of the computational complexity. Nine novel features have been extracted, and a support vector machine (SVM) classifier with a radial-based function (RBF) kernel is used to realize NLOS identification. The experimental result with an overall 98.9% classification accuracy based on a data set with more than 10 thousand measurements shows that the proposed identification approach and features are effective in acoustic NLOS identification for acoustic indoor localization via a smartphone. In order to further evaluate the performance of the proposed SVM classifier, the performance of an SVM classifier is compared with that of traditional classifiers based on logistic regression (LR) and linear discriminant analysis (LDA). The results also show that a SVM with the RBF kernel function method outperforms others in acoustic NLOS identification.",Italian National Conference on Sensors,conference,['JournalArticle'],3dbf084c-ef47-4b74-9919-047b40704538,"Sensors (Basel, Switzerland)",,17,20173dbf084c-ef47-4b74-9919-047b40704538,2017,2017-03-30 00:00:00,33,35,"Lei Zhang, Danjie Huang, Xinheng Wang, C. Schindelhauer, Zhi Wang","145637096, 11042611, 48631815, 3089983, 144145747",https://www.semanticscholar.org/paper/d853aad5798e1bb3aeb5f5610d5d1911cd640450,"Computer Science, Engineering, Environmental Science, Medicine",145637096
5e383584ccbc8b920eaf3cfce3869da646ff5550,10.1145/2959100.2959190,Deep Neural Networks for YouTube Recommendations,,ACM Conference on Recommender Systems,conference,"['Book', 'JournalArticle']",61275a16-1e0d-479f-ac4e-f295310761f0,Proceedings of the 10th ACM Conference on Recommender Systems,,,201661275a16-1e0d-479f-ac4e-f295310761f0,2016,2016-09-07 00:00:00,3089,27,"Paul Covington, Jay K. Adams, Emre Sargin","2072136504, 150138001, 3138425",https://www.semanticscholar.org/paper/5e383584ccbc8b920eaf3cfce3869da646ff5550,Computer Science,2072136504
403e249e96137bcb492785456a89d6c41783ffbc,10.1007/978-1-4842-2149-5_2,Cloud Storage,,Documents numériques Gestion de contenu,Unknown,,Unknown,Documents numériques Gestion de contenu,,,Unknown,2015,2015-08-01 00:00:00,82,8,"Bernard Aubineau, Alain Clement, Jean-Claude Maury","2135666428, 2135401328, 2135669650",https://www.semanticscholar.org/paper/403e249e96137bcb492785456a89d6c41783ffbc,"Business, Computer Science",2135666428
d4bbcc842f22547eaf5884251eaa68251895dccb,10.1109/MC.2009.263,Matrix Factorization Techniques for Recommender Systems,,Computer,journal,['JournalArticle'],f6572f66-2623-4a5e-b0d9-4a5028dea98f,Computer,,42,N/A,2009,2009-08-01 00:00:00,9502,12,"Y. Koren, Robert M. Bell, C. Volinsky","1701121, 2113591957, 3146362",https://www.semanticscholar.org/paper/d4bbcc842f22547eaf5884251eaa68251895dccb,"Computer Science, Mathematics",1701121
2240f9231920ebfaee305537281d9fe0643779b8,10.1155/2009/421425,A Survey of Collaborative Filtering Techniques,"As one of the most successful approaches to building recommender systems, collaborative filtering (CF) uses the known preferences of a group of users to make recommendations or predictions of the unknown preferences for other users. In this paper, we first introduce CF tasks and their main challenges, such as data sparsity, scalability, synonymy, gray sheep, shilling attacks, privacy protection, etc., and their possible solutions. We then present three main categories of CF techniques: memory-based, modelbased, and hybrid CF algorithms (that combine CF with other recommendation techniques), with examples for representative algorithms of each category, and analysis of their predictive performance and their ability to address the challenges. From basic techniques to the state-of-the-art, we attempt to present a comprehensive survey for CF techniques, which can be served as a roadmap for research and practice in this area.",Advances in Artificial Intelligence,journal,"['JournalArticle', 'Review']",972fd2cf-f9ec-4700-aaa0-14427bd34c25,Adv. Artif. Intell.,421425:1-421425:19,2009,N/A,2009,,3804,136,"Xiaoyuan Su, T. Khoshgoftaar","1800469, 1725285",https://www.semanticscholar.org/paper/2240f9231920ebfaee305537281d9fe0643779b8,Computer Science,1800469
a9f359bc263cf8d7b77db705c674e427953c195b,10.1515/9780822390169-009,Capital: A Critique of Political Economy,,On Violence,Unknown,,Unknown,On Violence,,,Unknown,2020,2020-12-31 00:00:00,5375,0,"Marion Fortin, Daryl H. Hepting, Joann Jaffe","2291191905, 2926392, 19103755",https://www.semanticscholar.org/paper/a9f359bc263cf8d7b77db705c674e427953c195b,"Economics, Political Science",2291191905
056d833935c8fd24a925cd3267dc14541a9607f5,10.1016/J.BIOCON.2019.01.020,Worldwide decline of the entomofauna: A review of its drivers,,Biological Conservation,journal,['Review'],0535c107-9d95-4d92-8b39-d8eca506d035,Biological Conservation,,,N/A,2019,2019-04-01 00:00:00,2311,315,"F. Sánchez‐Bayo, K. Wyckhuys","1397667600, 6206188",https://www.semanticscholar.org/paper/056d833935c8fd24a925cd3267dc14541a9607f5,"Biology, Environmental Science, Geography",1397667600
0a829289a16ae48837cc2905635435db98bacc76,10.1177/0094306119828696l,"The Rise of Big Data Policing: Surveillance, Race, and the Future of Law Enforcement",,Contemporary Sociology,journal,['Review'],22d4d854-0529-4aaa-ab6c-12a2e6895428,Contemporary Sociology: A Journal of Reviews,170 - 171,48,N/A,2019,2019-03-01 00:00:00,250,0,P. Manning,121563830,https://www.semanticscholar.org/paper/0a829289a16ae48837cc2905635435db98bacc76,"Computer Science, Law, Political Science, Sociology",121563830
c5f21b9b0853d662615bd2ff5679f487a9200c64,10.1111/SORU.12202,"‘Smart’ Farming Techniques as Political Ontology: Access, Sovereignty and the Performance of Neoliberal and Not‐So‐Neoliberal Worlds",,,Unknown,,Unknown,Sociologia Ruralis,745-764,58,Unknown,2018,2018-10-01 00:00:00,104,25,M. Carolan,5364177,https://www.semanticscholar.org/paper/c5f21b9b0853d662615bd2ff5679f487a9200c64,"Environmental Science, Political Science, Sociology",5364177
72c1de5c4a8f787b0d1dc3f9eba17c2104379d23,10.24275/uam/izt/dcsh/alteridades/2018v28n56/alvarado,The Mushroom at the End of the World On the Possibility of Life in Capitalist Ruins. Anna L. Tsing,,Alteridades,,,03cfc4d7-f1c4-41e6-9948-59a60aa706f9,Alteridades,,,Unknown,2018,2018-07-27 00:00:00,537,0,P. Alvarado,2073223398,https://www.semanticscholar.org/paper/72c1de5c4a8f787b0d1dc3f9eba17c2104379d23,"History, Philosophy, Sociology",2073223398
c94454bd0eb0924a7cc09bf616a87306db335ef7,10.3168/jds.2017-13997,Mining data from milk infrared spectroscopy to improve feed intake predictions in lactating dairy cows.,,Journal of Dairy Science,journal,['JournalArticle'],7da561cd-ebc2-42ae-96b3-244a5c401c38,Journal of dairy science,"
          5878-5889
        ",101 7,N/A,2018,2018-04-18 00:00:00,62,39,"J. Dórea, G. Rosa, K. A. Weld, L. Armentano","12951665, 145541034, 2008514403, 5103584",https://www.semanticscholar.org/paper/c94454bd0eb0924a7cc09bf616a87306db335ef7,"Agricultural and Food Sciences, Mathematics, Medicine",12951665
e5a51c3e42fef964c8bef208098b84de5f2b60e5,10.12987/yale/9780300088137.001.0001,Every Farm a Factory,,,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,2017,2017-12-22 00:00:00,64,0,D. Fitzgerald,50071888,https://www.semanticscholar.org/paper/e5a51c3e42fef964c8bef208098b84de5f2b60e5,Agricultural and Food Sciences,50071888
f562ddbeb44a56df1f9fc6e9d6ca4e9604d2b0c7,10.1111/NEWE.12055,"World accumulation and planetary life, or, why capitalism will not survive until the ‘last tree is cut’",,IPPR Progressive Review,,['JournalArticle'],2097bb1f-5da9-4baa-9d86-a4dabfe6b677,IPPR Progressive Review,,,Unknown,2017,2017-12-01 00:00:00,16,0,Jason W. Moore,47623525,https://www.semanticscholar.org/paper/f562ddbeb44a56df1f9fc6e9d6ca4e9604d2b0c7,"Economics, Environmental Science, Philosophy, Sociology",47623525
760dc80315523aa619eaf91c9a192910aaa11cad,10.7208/chicago/9780226484198.001.0001,Normality: A Critical Genealogy,,,Unknown,,Unknown,,,,Unknown,2017,2017-12-01 00:00:00,72,0,"Elizabeth Stephens, Peter Cryle","49661477, 14558010",https://www.semanticscholar.org/paper/760dc80315523aa619eaf91c9a192910aaa11cad,"Philosophy, Sociology",49661477
a38f3d38bf9e1538343b615fb6429f38732ecbe2,10.1186/s44147-023-00353-y,Detection of epileptic seizure in EEG signals using machine learning and deep learning techniques,"Around 50 million individuals worldwide suffer from epilepsy, a chronic, non-communicable brain disorder. Several screening methods, including electroencephalography, have been proposed to identify epileptic episodes. EEG data, which are frequently utilised to enhance epilepsy analysis, offer essential information on the electrical processes of the brain. Prior to the emergence of deep learning (DL), feature extraction was accomplished by standard machine learning techniques. As a result, they were only as good as the people who made the features by hand. But with DL, both feature extraction and classification are fully automated. These methods have significantly advanced several fields of medicine, including the diagnosis of epilepsy. In this paper, the works focused on automated epileptic seizure detection using ML and DL techniques are presented as well as their comparative analysis is done. The UCI-Epileptic Seizure Recognition dataset is used for training and validation. Some of the conventional ML and DL algorithms are used with a proposed model which uses long short-term memory (LSTM) to find the best approach. Post that comparative analysis is performed on these algorithms to find the best approach for epileptic seizure detection. As a result, the proposed model LSTM gives a validation accuracy of 97% giving the most appropriate and precise result as compared to other mentioned algorithms used in this study.",Journal of engineering and applied sciences,journal,['JournalArticle'],e256e3ac-b37b-449d-a0cc-9b5202105c92,Journal of Engineering and Applied Science,,,N/A,2024,2024-01-19 00:00:00,20,25,"Pankaj Kunekar, Mukesh Kumar Gupta, Pramod Gaur","73674966, 2280763904, 2280594943",https://www.semanticscholar.org/paper/a38f3d38bf9e1538343b615fb6429f38732ecbe2,"Computer Science, Medicine",73674966
a973dfecba96c68d30003012742883b42d69894e,10.1038/s41598-023-44763-7,Detection and classification of adult epilepsy using hybrid deep learning approach,"The electroencephalogram (EEG) has emerged over the past few decades as one of the key tools used by clinicians to detect seizures and other neurological abnormalities of the human brain. The proper diagnosis of epilepsy is crucial due to its distinctive nature and the subsequent negative effects of epileptic seizures on patients. The classification of minimally pre-processed, raw multichannel EEG signal recordings is the foundation of this article’s unique method for identifying seizures in pre-adult patients. The new method makes use of the automatic feature learning capabilities of a three-dimensional deep convolution auto-encoder (3D-DCAE) associated with a neural network-based classifier to build an integrated framework that endures training in a supervised manner to attain the highest level of classification precision among brain state signals, both ictal and interictal. A pair of models were created and evaluated for testing and assessing our method, utilizing three distinct EEG data section lengths, and a tenfold cross-validation procedure. Based on five evaluation criteria, the labelled hybrid convolutional auto-encoder (LHCAE) model, which utilizes a classifier based on bidirectional long short-term memory (Bi-LSTM) and an EEG segment length of 4 s, had the best efficiency. This proposed model has 99.08 ± 0.54% accuracy, 99.21 ± 0.50% sensitivity, 99.11 ± 0.57% specificity, 99.09 ± 0.55% precision, and an F1-score of 99.16 ± 0.58%, according to the publicly available Children’s Hospital Boston (CHB) dataset. Based on the obtained outcomes, the proposed seizure classification model outperforms the other state-of-the-art method’s performance in the same dataset.",Scientific Reports,journal,['JournalArticle'],f99f77b7-b1b6-44d3-984a-f288e9884b9b,Scientific Reports,,13,N/A,2023,2023-10-16 00:00:00,18,35,"S. Srinivasan, Sundaranarayana Dayalane, S. Mathivanan, Hariharan Rajadurai, Prabhu Jayagopal, Gemmachis Teshite Dalu","2059763543, 2258929475, 2025122321, 2274171960, 47928715, 2179482096",https://www.semanticscholar.org/paper/a973dfecba96c68d30003012742883b42d69894e,"Computer Science, Medicine",2059763543
b44575bd3d23b21144af73de8ec0002d78cb9c6a,10.1038/s41598-023-35910-1,Detection of autism spectrum disorder (ASD) in children and adults using machine learning,"Autism spectrum disorder (ASD) presents a neurological and developmental disorder that has an impact on the social and cognitive skills of children causing repetitive behaviours, restricted interests, communication problems and difficulty in social interaction. Early diagnosis of ASD can prevent from its severity and prolonged effects. Federated learning (FL) is one of the most recent techniques that can be applied for accurate ASD diagnoses in early stages or prevention of its long-term effects. In this article, FL technique has been uniquely applied for autism detection by training two different ML classifiers including logistic regression and support vector machine locally for classification of ASD factors and detection of ASD in children and adults. Due to FL, results obtained from these classifiers have been transmitted to central server where meta classifier is trained to determine which approach is most accurate in the detection of ASD in children and adults. Four different ASD patient datasets, each containing more than 600 records of effected children and adults have been obtained from different repository for features extraction. The proposed model predicted ASD with 98% accuracy (in children) and 81% accuracy (in adults).",Scientific Reports,journal,['JournalArticle'],f99f77b7-b1b6-44d3-984a-f288e9884b9b,Scientific Reports,,13,N/A,2023,2023-06-13 00:00:00,74,60,"M. Farooq, Rabia Tehseen, Maidah Sabir, Zabihullah Atal","2143502060, 74386190, 2220049561, 2169848895",https://www.semanticscholar.org/paper/b44575bd3d23b21144af73de8ec0002d78cb9c6a,"Computer Science, Medicine",2143502060
5b1e2d88ec383fffeb744eadefc31002ecbd34c0,10.1007/s11042-023-15052-2,"EEG seizure detection: concepts, techniques, challenges, and future trends",,Multimedia tools and applications,journal,"['JournalArticle', 'Review']",477368e9-7a8e-475a-8c93-6d623797fd06,Multimedia Tools and Applications,1 - 31,,N/A,2023,2023-04-04 00:00:00,50,156,"Athar A. Ein Shoka, M. Dessouky, Ayman El-Sayed, E. E. Hemdan","2187750237, 48629784, 2197024676, 26893579",https://www.semanticscholar.org/paper/5b1e2d88ec383fffeb744eadefc31002ecbd34c0,"Computer Science, Engineering, Medicine",2187750237
e9156e6a6ff92643b5b65d75b5c5a6b0ff56e644,10.1109/CISS56502.2023.10089669,Rebalancing Techniques for Asynchronously Distributed EEG Data to Improve Automatic Seizure Type Classification,,Annual Conference on Information Sciences and Systems,conference,"['JournalArticle', 'Conference']",af806702-8820-45ae-9a4e-2073e928bdef,2023 57th Annual Conference on Information Sciences and Systems (CISS),1-6,,2023af806702-8820-45ae-9a4e-2073e928bdef,2023,2023-03-22 00:00:00,1,30,"N. McCallan, S. Davidson, K. Y. Ng, P. Biglarbeigi, D. Finlay, B. Lan, J. McLaughlin","1505815291, 2057394076, 2072575797, 1685551449, 2099165230, 6927445, 145555482",https://www.semanticscholar.org/paper/e9156e6a6ff92643b5b65d75b5c5a6b0ff56e644,"Computer Science, Engineering, Medicine",1505815291
d27a91502f3a085136fce0ce4a20f4425d5173b1,10.1016/j.eswa.2022.119010,Multimodal detection of epilepsy with deep neural networks,,Expert systems with applications,journal,['JournalArticle'],987139ae-a65d-49bb-aaf6-fb764dc40b19,Expert Syst. Appl.,119010,213,N/A,2022,2022-10-01 00:00:00,41,62,"Loukas Ilias, D. Askounis, J. Psarras","2087402132, 1843700, 2285796",https://www.semanticscholar.org/paper/d27a91502f3a085136fce0ce4a20f4425d5173b1,"Computer Science, Medicine",2087402132
a814dd75b527314e694805539d53faf5d9bf3b72,10.1155/2022/7751263,Review on Epileptic Seizure Prediction: Machine Learning and Deep Learning Approaches,"Epileptic seizures occur due to brain abnormalities that can indirectly affect patient's health. It occurs abruptly without any symptoms and thus increases the mortality rate of humans. Almost 1% of world's population suffers from epileptic seizures. Prediction of seizures before the beginning of onset is beneficial for preventing seizures by medication. Nowadays, modern computational tools, machine learning, and deep learning methods have been used to predict seizures using EEG. However, EEG signals may get corrupted with background noise, and artifacts such as eye blinks and physical movements of muscles may lead to “pops” in the signal, resulting in electrical interference, which is cumbersome to detect through visual inspection for longer duration recordings. These limitations in automatic detection of interictal spikes and epileptic seizures are preferred, which is an essential tool for examining and scrutinizing the EEG recording more precisely. These restrictions bring our attention to present a review of automated schemes that will help neurologists categorize epileptic and nonepileptic signals. While preparing this review paper, it is observed that feature selection and classification are the main challenges in epilepsy prediction algorithms. This paper presents various techniques depending on various features and classifiers over the last few years. The methods presented will give a detailed understanding and ideas about seizure prediction and future research directions.",Computational and Mathematical Methods in Medicine,journal,"['Review', 'JournalArticle']",2ca1e2ac-8c3b-4251-94ed-24846d391d3b,Computational and Mathematical Methods in Medicine,,2022,N/A,2022,2022-01-20 00:00:00,54,84,"Milind Natu, M. Bachute, Shilpa Gite, K. Kotecha, Ankit Vidyarthi","2150896385, 31269352, 2133803946, 1794896, 9249870",https://www.semanticscholar.org/paper/a814dd75b527314e694805539d53faf5d9bf3b72,"Computer Science, Medicine",2150896385
c0371cd20a824ff3a4e67139d28bca16f46c5d1b,10.1007/s12559-021-09895-w,Automated Detection Approaches to Autism Spectrum Disorder Based on Human Activity Analysis: A Review,,Cognitive Computation,journal,"['JournalArticle', 'Review']",d1e87771-68a0-40db-a4d3-6216158cc596,Cognitive Computation,1773 - 1800,14,N/A,2021,2021-07-27 00:00:00,12,150,"Sejuti Rahman, Syeda Faiza Ahmed, Omar Shahid, Musabbir Ahmed Arrafi, Md Atiqur Rahman Ahad","40176277, 2011779287, 97753168, 2013795993, 2327468",https://www.semanticscholar.org/paper/c0371cd20a824ff3a4e67139d28bca16f46c5d1b,"Computer Science, Medicine, Psychology",40176277
765c3cf12d8afd97d3df5ae173e237eff2d2cba2,10.1007/s10618-005-0001-y,Accurate Prediction of Protein Disordered Regions by Mining Protein Structure Data,,Data mining and knowledge discovery,journal,['JournalArticle'],d263025a-9eaf-443f-9bbf-72377e8d22a6,Data Mining and Knowledge Discovery,213-222,11,N/A,2005,2005-11-01 00:00:00,206,17,"Jianlin Cheng, Michael J. Sweredoski, P. Baldi","39609402, 2472733, 144902513",https://www.semanticscholar.org/paper/765c3cf12d8afd97d3df5ae173e237eff2d2cba2,"Biology, Computer Science",39609402
085260e8162db487574b594b50de968d8b950169,10.1093/bioinformatics/bti534,RONN: the bio-basis function neural network technique applied to the detection of natively disordered regions in proteins,,Bioinform.,Unknown,"['JournalArticle', 'Study']",Unknown,Bioinformatics,"
          3369-76
        ",21 16,Unknown,2005,2005-08-15 00:00:00,218,45,"Zheng Rong Yang, Rebecca Thomson, Philip McNeil, Robert Esnouf","2257389782, 47699791, 2250164588, 2250009716",https://www.semanticscholar.org/paper/085260e8162db487574b594b50de968d8b950169,"Biology, Computer Science, Medicine",2257389782
