Author_ID,Affiliation
27089172.0,Meta AI
2163484.0,IBM Research
1817094.0,OpenAI
40253895.0,OpenAI
4695656.0,Meta AI
1516927215.0,Intel Labs
74211107.0,Harvard University
8128261.0,Microsoft Research
2197275177.0,MIT
2313054784.0,MIT
2145161703.0,OpenAI
2146249261.0,Google Research
1394920907.0,MIT
2278083291.0,Microsoft Research
2082057310.0,Stanford University
113002914.0,"University of California, Berkeley"
144416264.0,AWS
12452625.0,IBM Research
143788670.0,University of Toronto
35514304.0,Meta AI
2948465.0,DeepMind
2269750982.0,University of Toronto
2269174920.0,DeepMind
2269173130.0,DeepMind
2269172543.0,Harvard University
39956081.0,Microsoft Research
9208557.0,Meta AI
4086258.0,University of Toronto
2186775761.0,"University of California, Berkeley"
50721048.0,University of Cambridge
108045510.0,University of Toronto
2217699710.0,OpenAI
1710599392.0,AWS
2072876354.0,Adobe Research
2154286648.0,Universitat Politecnica de Catalunya
2111839972.0,MIT
2111665055.0,University of Cambridge
2152171897.0,Adobe Research
2128145525.0,Universitat Politecnica de Catalunya
2047589805.0,DeepMind
2291090176.0,AWS
2291088168.0,NVIDIA Research
2291088852.0,"University of California, Berkeley"
2238333724.0,Universitat Politecnica de Catalunya
2348591192.0,Intel Labs
2348534082.0,Universitat Politecnica de Catalunya
2311773030.0,Intel Labs
2292997789.0,DeepMind
2342997049.0,Adobe Research
2342944606.0,OpenAI
2251489529.0,Universitat Politecnica de Catalunya
2266458282.0,"University of California, Berkeley"
2047154792.0,NVIDIA Research
2144173938.0,University of Toronto
50847172.0,MIT
4613103.0,University of Toronto
152645158.0,Microsoft Research
2152625840.0,OpenAI
2167499827.0,MIT
145487536.0,Harvard University
1422562229.0,DeepMind
2150604621.0,Adobe Research
2109396612.0,Microsoft Research
2151594945.0,NVIDIA Research
2143240492.0,Meta AI
2220574917.0,OpenAI
11698541.0,Intel Labs
2297381795.0,Adobe Research
2305882690.0,IBM Research
2281353915.0,Harvard University
2340238891.0,AWS
2340238552.0,University of Cambridge
2297381314.0,Universitat Politecnica de Catalunya
144007792.0,NVIDIA Research
2299704072.0,Meta AI
1396326653.0,Stanford University
146980041.0,Adobe Research
123222055.0,Google Research
101158454.0,Intel Labs
148279379.0,AWS
13877164.0,Google Research
3192083.0,ETH Zurich
38223865.0,Google Research
35388337.0,OpenAI
2231628284.0,OpenAI
2196102511.0,University of Cambridge
2115409894.0,Harvard University
121541832.0,OpenAI
3489947.0,NVIDIA Research
2229029498.0,Universitat Politecnica de Catalunya
2098601.0,University of Toronto
2115315923.0,University of Cambridge
46239910.0,IBM Research
2148472272.0,Adobe Research
1681705.0,Adobe Research
1471878420.0,MIT
2519156.0,"University of California, Berkeley"
1773054.0,Harvard University
2169012551.0,AWS
49940663.0,University of Cambridge
50025010.0,DeepMind
2149199013.0,DeepMind
38746648.0,Harvard University
52600309.0,Intel Labs
9386838.0,OpenAI
8536410.0,University of Cambridge
32260698.0,"University of California, Berkeley"
93658161.0,IBM Research
1904974382.0,Adobe Research
152158488.0,Universitat Politecnica de Catalunya
1787263.0,IBM Research
2922878.0,Universitat Politecnica de Catalunya
3013365.0,University of Toronto
10128489.0,ETH Zurich
143642449.0,Google Research
1987531.0,Harvard University
144981284.0,Intel Labs
113711879.0,NVIDIA Research
153921505.0,Harvard University
153360122.0,University of Toronto
3385287.0,AWS
1788022.0,Stanford University
1769837.0,Meta AI
2044896.0,Stanford University
34088891.0,Harvard University
2282850201.0,DeepMind
39388352.0,University of Cambridge
144153123.0,Adobe Research
1680935.0,University of Cambridge
2301137807.0,Adobe Research
2298171992.0,Universitat Politecnica de Catalunya
2351206082.0,IBM Research
145666440.0,Universitat Politecnica de Catalunya
114728464.0,Stanford University
152320998.0,Stanford University
51918071.0,Meta AI
151001524.0,NVIDIA Research
2072926357.0,OpenAI
4007961.0,"University of California, Berkeley"
3201314.0,Adobe Research
2175784807.0,"University of California, Berkeley"
102719099.0,IBM Research
1562099677.0,Intel Labs
73501214.0,Harvard University
49363826.0,Stanford University
2246289346.0,IBM Research
6552704.0,Universitat Politecnica de Catalunya
2071621314.0,Meta AI
37405061.0,Stanford University
2068075785.0,University of Cambridge
115606647.0,MIT
2541549.0,Microsoft Research
2166448375.0,University of Toronto
88883272.0,University of Toronto
2253359147.0,Intel Labs
2256481117.0,MIT
2165409280.0,IBM Research
2257021137.0,MIT
34383536.0,Harvard University
2292615146.0,OpenAI
3412554.0,Harvard University
2297446456.0,"University of California, Berkeley"
120902465.0,Google Research
29769833.0,University of Toronto
1564351470.0,Adobe Research
2264975437.0,MIT
2238326911.0,Microsoft Research
2144251988.0,Microsoft Research
30599873.0,Universitat Politecnica de Catalunya
145336004.0,IBM Research
145048944.0,University of Toronto
2071649.0,DeepMind
34954622.0,Microsoft Research
2459012.0,Meta AI
144389029.0,ETH Zurich
14270207.0,Google Research
2380180.0,Universitat Politecnica de Catalunya
48613937.0,Google Research
34305015.0,Adobe Research
145034054.0,MIT
2215114911.0,ETH Zurich
2290530076.0,NVIDIA Research
2172090.0,Stanford University
2111834320.0,"University of California, Berkeley"
2211946569.0,ETH Zurich
2211880913.0,"University of California, Berkeley"
2108641637.0,DeepMind
3087008.0,Stanford University
38857090.0,DeepMind
2213915423.0,AWS
31624194.0,University of Cambridge
2113266595.0,University of Cambridge
143975071.0,AWS
2204928520.0,DeepMind
3049940.0,ETH Zurich
2128916182.0,Google Research
2129350920.0,Universitat Politecnica de Catalunya
1621181211.0,Harvard University
2006326711.0,IBM Research
65977268.0,AWS
3179495.0,Microsoft Research
151208472.0,ETH Zurich
2108205184.0,Stanford University
47597189.0,Intel Labs
2088219725.0,Meta AI
143996753.0,Intel Labs
5625647.0,Universitat Politecnica de Catalunya
4715247.0,OpenAI
38028748.0,IBM Research
38214342.0,AWS
4822272.0,MIT
34893667.0,Intel Labs
6609752.0,University of Toronto
82934036.0,Microsoft Research
145171115.0,Google Research
2659843.0,MIT
83024519.0,Intel Labs
38565406.0,Meta AI
34221966.0,Microsoft Research
145763736.0,"University of California, Berkeley"
4423584.0,University of Toronto
2046648.0,OpenAI
6047002.0,Meta AI
1713216668.0,Universitat Politecnica de Catalunya
1429257765.0,Google Research
66249157.0,Meta AI
2069383531.0,Microsoft Research
4058196.0,AWS
83220614.0,AWS
1751589651.0,ETH Zurich
48906201.0,University of Toronto
118647000.0,Stanford University
1557448062.0,Adobe Research
2364088.0,University of Cambridge
23226317.0,"University of California, Berkeley"
143615959.0,Universitat Politecnica de Catalunya
2056702295.0,Intel Labs
30867640.0,Harvard University
1399233724.0,University of Toronto
40216358.0,Google Research
98596665.0,Adobe Research
31487509.0,NVIDIA Research
1399284409.0,ETH Zurich
5425644.0,Meta AI
3611410.0,Meta AI
4272673.0,Google Research
145642886.0,MIT
144104506.0,Universitat Politecnica de Catalunya
143896420.0,Intel Labs
31633039.0,Universitat Politecnica de Catalunya
1400958865.0,MIT
144833653.0,University of Toronto
1764802.0,Adobe Research
2139767932.0,NVIDIA Research
145853531.0,Meta AI
145260013.0,NVIDIA Research
1753166853.0,Meta AI
2067967183.0,Universitat Politecnica de Catalunya
40426756.0,Microsoft Research
4054842.0,Universitat Politecnica de Catalunya
1491631227.0,Universitat Politecnica de Catalunya
153915853.0,IBM Research
121055189.0,"University of California, Berkeley"
2155355888.0,Meta AI
50377069.0,ETH Zurich
2153277312.0,Harvard University
2153518814.0,DeepMind
2288038628.0,"University of California, Berkeley"
47418829.0,University of Cambridge
2023739110.0,NVIDIA Research
2014749334.0,DeepMind
2269790.0,University of Cambridge
2037871.0,Adobe Research
2154941306.0,Google Research
1795716.0,Universitat Politecnica de Catalunya
2597875.0,Intel Labs
2255389230.0,OpenAI
8755056.0,Google Research
2124913.0,OpenAI
2169984.0,Stanford University
2011284.0,Microsoft Research
2840539.0,DeepMind
40962037.0,MIT
10153370.0,"University of California, Berkeley"
2059786851.0,Harvard University
40303848.0,AWS
1784983.0,Microsoft Research
2108408587.0,Meta AI
2242228708.0,University of Toronto
2061488412.0,AWS
2144614737.0,Adobe Research
120612853.0,University of Cambridge
2111190419.0,OpenAI
2108392612.0,IBM Research
38744397.0,University of Toronto
1734679.0,ETH Zurich
2322850680.0,Google Research
2255859554.0,University of Cambridge
32427390.0,"University of California, Berkeley"
2321647360.0,NVIDIA Research
2243999241.0,NVIDIA Research
2306263826.0,Meta AI
2265973087.0,University of Cambridge
2283413400.0,NVIDIA Research
1677188150.0,NVIDIA Research
2312039321.0,Intel Labs
1404062244.0,Meta AI
89961757.0,AWS
73240341.0,MIT
2312038635.0,University of Toronto
2312039697.0,Google Research
2266904063.0,OpenAI
2266904604.0,Google Research
26993746.0,University of Cambridge
2238425048.0,"University of California, Berkeley"
4466198.0,Harvard University
20827961.0,University of Toronto
52080406.0,Stanford University
2114495897.0,NVIDIA Research
2164432309.0,University of Toronto
2153815105.0,NVIDIA Research
2156452805.0,DeepMind
2163685142.0,"University of California, Berkeley"
40691872.0,NVIDIA Research
2126179984.0,Meta AI
2090091786.0,MIT
2127957417.0,Universitat Politecnica de Catalunya
2274951222.0,DeepMind
2237863871.0,MIT
2066207976.0,IBM Research
2255630165.0,IBM Research
2242596603.0,University of Toronto
1904895.0,MIT
2238795092.0,Stanford University
1401388574.0,University of Cambridge
37458539.0,Meta AI
12142040.0,Intel Labs
13404997.0,University of Toronto
29260147.0,MIT
3293883.0,University of Toronto
10704284.0,University of Cambridge
5303072.0,University of Toronto
1970737.0,DeepMind
5819181.0,Google Research
3821000.0,Intel Labs
2854240.0,Intel Labs
2109603945.0,Harvard University
1606640839.0,ETH Zurich
2107511556.0,OpenAI
49408448.0,University of Cambridge
2052212942.0,University of Toronto
144310754.0,Google Research
3305260.0,Universitat Politecnica de Catalunya
1719516.0,Google Research
32339114.0,University of Toronto
145231705.0,Google Research
1723424.0,Google Research
35511409.0,MIT
9518496.0,DeepMind
35705551.0,MIT
30796665.0,University of Toronto
1733625.0,Universitat Politecnica de Catalunya
2191560.0,OpenAI
50046030.0,"University of California, Berkeley"
2055900.0,"University of California, Berkeley"
1807998.0,University of Toronto
38188040.0,AWS
2145915070.0,DeepMind
2208160291.0,DeepMind
2153284761.0,NVIDIA Research
152312743.0,DeepMind
2066894.0,ETH Zurich
70697622.0,University of Cambridge
120757988.0,OpenAI
31151320.0,MIT
70081198.0,Universitat Politecnica de Catalunya
17003938.0,University of Cambridge
16659596.0,IBM Research
30746396.0,Microsoft Research
9741234.0,University of Toronto
98427937.0,Stanford University
122679539.0,AWS
2140545259.0,MIT
1955932190.0,AWS
1405336294.0,IBM Research
2110903642.0,Adobe Research
2108233570.0,MIT
90601770.0,University of Toronto
2265547870.0,Stanford University
2265585930.0,DeepMind
2265542141.0,Google Research
2265542874.0,Adobe Research
2120049102.0,Stanford University
2053913076.0,University of Cambridge
2057957238.0,Intel Labs
2152565246.0,Meta AI
1629171923.0,Adobe Research
2202885941.0,Adobe Research
1629172660.0,Harvard University
2084286199.0,Adobe Research
1393481647.0,Google Research
1393481609.0,MIT
1382050142.0,Microsoft Research
88738815.0,University of Toronto
1389741476.0,Intel Labs
33340656.0,DeepMind
3318905.0,IBM Research
145479841.0,Harvard University
2127873667.0,IBM Research
2193200302.0,University of Cambridge
2030148603.0,ETH Zurich
120274102.0,University of Toronto
1409648513.0,Universitat Politecnica de Catalunya
38009222.0,MIT
145081804.0,Adobe Research
16014130.0,IBM Research
2095525016.0,University of Cambridge
2967743.0,Intel Labs
2072981790.0,Meta AI
2068476996.0,Stanford University
2118673816.0,DeepMind
2307080.0,Harvard University
2108883660.0,DeepMind
2140349456.0,OpenAI
15110752.0,Microsoft Research
144921048.0,OpenAI
4006636.0,IBM Research
1491179197.0,IBM Research
1680165.0,OpenAI
2745001.0,Google Research
47370841.0,ETH Zurich
2134991737.0,Stanford University
51249914.0,Adobe Research
2134475915.0,IBM Research
2067099040.0,Universitat Politecnica de Catalunya
21113038.0,Intel Labs
2144471850.0,Stanford University
2070884299.0,MIT
2071838578.0,Adobe Research
2128376224.0,Harvard University
1418169408.0,DeepMind
143694184.0,University of Cambridge
22770806.0,University of Cambridge
102306097.0,AWS
48760855.0,Intel Labs
1410770792.0,University of Toronto
96798609.0,University of Cambridge
1398691293.0,Meta AI
101015110.0,Stanford University
144130121.0,Intel Labs
12614649.0,Google Research
87424093.0,IBM Research
49812337.0,Universitat Politecnica de Catalunya
9754420.0,"University of California, Berkeley"
2143717357.0,Google Research
2150036557.0,IBM Research
2119057607.0,"University of California, Berkeley"
2142929923.0,IBM Research
2115409058.0,NVIDIA Research
47001811.0,DeepMind
2248421.0,Microsoft Research
92013857.0,NVIDIA Research
2156963120.0,Microsoft Research
2109000377.0,University of Cambridge
6820648.0,Harvard University
38807427.0,Adobe Research
1727601.0,NVIDIA Research
5115386.0,AWS
1749609.0,"University of California, Berkeley"
1821267.0,Google Research
1723883.0,IBM Research
2604251.0,OpenAI
1780381.0,OpenAI
50592201.0,Universitat Politecnica de Catalunya
5546141.0,Google Research
144739074.0,Harvard University
2355911.0,ETH Zurich
1793739.0,University of Toronto
39353098.0,Adobe Research
1716835.0,"University of California, Berkeley"
39811558.0,DeepMind
152663162.0,Microsoft Research
9546964.0,IBM Research
2289719171.0,University of Toronto
2064203013.0,MIT
3169583.0,ETH Zurich
2288879368.0,ETH Zurich
2285119860.0,Adobe Research
2262897833.0,University of Toronto
2263487522.0,OpenAI
2266473127.0,DeepMind
2857902.0,DeepMind
46357489.0,Universitat Politecnica de Catalunya
2464183.0,Meta AI
2174577196.0,Harvard University
2147278596.0,University of Toronto
48036925.0,University of Toronto
145086061.0,Universitat Politecnica de Catalunya
5200853.0,OpenAI
16105396.0,"University of California, Berkeley"
9836129.0,Intel Labs
49572269.0,Universitat Politecnica de Catalunya
2118698335.0,Stanford University
92096981.0,DeepMind
2155650933.0,Google Research
2268798422.0,Universitat Politecnica de Catalunya
2108334233.0,Meta AI
66134654.0,University of Toronto
2108127.0,MIT
4577841.0,Harvard University
2127747851.0,AWS
40327606.0,Harvard University
2080792630.0,AWS
1995551750.0,Microsoft Research
2127745029.0,University of Toronto
4573861.0,Adobe Research
49132463.0,Meta AI
2115610563.0,Universitat Politecnica de Catalunya
145927469.0,NVIDIA Research
4095583.0,Harvard University
2023924995.0,Universitat Politecnica de Catalunya
121741126.0,Meta AI
8516998.0,MIT
40239472.0,DeepMind
2003476504.0,Intel Labs
48891799.0,"University of California, Berkeley"
114571651.0,MIT
92722956.0,AWS
51185986.0,Universitat Politecnica de Catalunya
71521801.0,University of Toronto
38615742.0,Adobe Research
2073204111.0,ETH Zurich
2032035616.0,University of Cambridge
1992638844.0,Adobe Research
1398161514.0,AWS
2718156.0,Google Research
151506914.0,University of Cambridge
1947002.0,ETH Zurich
2259837582.0,Intel Labs
1401280941.0,"University of California, Berkeley"
102486099.0,AWS
34763778.0,Stanford University
145172041.0,NVIDIA Research
145746201.0,MIT
2139326076.0,NVIDIA Research
9457029.0,Meta AI
2263237.0,IBM Research
23744996.0,Stanford University
2113979381.0,Harvard University
8273966.0,ETH Zurich
2118869556.0,IBM Research
1642037301.0,Google Research
2350505736.0,Google Research
101494947.0,ETH Zurich
152311931.0,MIT
51150280.0,"University of California, Berkeley"
3174191.0,Adobe Research
2000557.0,Intel Labs
51120408.0,Adobe Research
7824928.0,Meta AI
143719327.0,OpenAI
6046549.0,University of Toronto
40858624.0,Microsoft Research
39931875.0,ETH Zurich
36296295.0,Microsoft Research
1684805.0,MIT
143604716.0,Stanford University
2502367.0,OpenAI
2237026.0,Harvard University
50626666.0,Universitat Politecnica de Catalunya
1402104736.0,Intel Labs
3132353.0,"University of California, Berkeley"
1414448655.0,Adobe Research
1414186754.0,University of Toronto
1414519504.0,AWS
1394927179.0,"University of California, Berkeley"
40950193.0,ETH Zurich
1414194453.0,ETH Zurich
34030129.0,OpenAI
2334735633.0,DeepMind
2306834116.0,Stanford University
2334581284.0,IBM Research
2339422376.0,Intel Labs
2115669246.0,ETH Zurich
2149202194.0,Meta AI
2271660714.0,Meta AI
48273469.0,"University of California, Berkeley"
6713131.0,Microsoft Research
37517442.0,Google Research
152621421.0,Intel Labs
9009605.0,AWS
2108060889.0,Intel Labs
2152597954.0,Google Research
2236569517.0,Adobe Research
1600525348.0,Meta AI
4339848.0,NVIDIA Research
145889663.0,ETH Zurich
48083324.0,IBM Research
4317000.0,Adobe Research
47462135.0,Google Research
2072571985.0,Universitat Politecnica de Catalunya
144682538.0,University of Cambridge
3661610.0,AWS
2299383513.0,DeepMind
2249225631.0,ETH Zurich
2122952379.0,University of Toronto
22726676.0,Stanford University
28917533.0,MIT
79728122.0,"University of California, Berkeley"
5047952.0,"University of California, Berkeley"
2303162657.0,University of Toronto
2196703432.0,Harvard University
6706295.0,Microsoft Research
2175083230.0,Intel Labs
2275278432.0,Harvard University
2295773643.0,University of Toronto
2295843376.0,Harvard University
2290437613.0,IBM Research
2174195328.0,Google Research
2115610836.0,Intel Labs
2262086627.0,IBM Research
2281394463.0,Meta AI
2290389448.0,University of Cambridge
2280609420.0,IBM Research
2263161512.0,Google Research
2280886694.0,Stanford University
2261922751.0,Stanford University
1998853972.0,OpenAI
11239455.0,University of Toronto
2064288196.0,Adobe Research
13744338.0,Intel Labs
2118669781.0,NVIDIA Research
82038542.0,Harvard University
2056175119.0,University of Toronto
117387028.0,DeepMind
13632211.0,MIT
2155690487.0,Adobe Research
2181790063.0,MIT
2117980663.0,OpenAI
2129436011.0,AWS
4738949.0,Microsoft Research
145102162.0,"University of California, Berkeley"
2154269493.0,Meta AI
144500997.0,"University of California, Berkeley"
2280596239.0,IBM Research
2212634798.0,OpenAI
35423821.0,Microsoft Research
117567532.0,IBM Research
1491008163.0,"University of California, Berkeley"
2218504582.0,University of Toronto
2240901526.0,"University of California, Berkeley"
2256870711.0,Microsoft Research
2260575227.0,"University of California, Berkeley"
79401918.0,University of Toronto
40515037.0,"University of California, Berkeley"
2242473521.0,Universitat Politecnica de Catalunya
2259928198.0,Stanford University
2253436762.0,Stanford University
6462472.0,"University of California, Berkeley"
51507089.0,DeepMind
145536388.0,Universitat Politecnica de Catalunya
4343771.0,Harvard University
5806823.0,AWS
28306462.0,AWS
11329790.0,University of Toronto
3204076.0,University of Toronto
2341210613.0,"University of California, Berkeley"
2069481620.0,Google Research
26510240.0,Universitat Politecnica de Catalunya
6519623.0,University of Cambridge
4667051.0,Adobe Research
32368708.0,"University of California, Berkeley"
2046363678.0,Google Research
144568054.0,OpenAI
2065963680.0,ETH Zurich
47022509.0,Universitat Politecnica de Catalunya
145462773.0,DeepMind
4467059.0,Microsoft Research
6518139.0,NVIDIA Research
143607197.0,University of Cambridge
2193206547.0,Stanford University
6054921.0,ETH Zurich
143668714.0,NVIDIA Research
6874028.0,MIT
3025552.0,NVIDIA Research
11529566.0,DeepMind
51386990.0,AWS
2222356812.0,IBM Research
46538516.0,Google Research
2116619471.0,Universitat Politecnica de Catalunya
12373960.0,NVIDIA Research
2220352117.0,OpenAI
7232910.0,OpenAI
5869701.0,Intel Labs
3932006.0,OpenAI
3480959.0,DeepMind
143791184.0,"University of California, Berkeley"
145264944.0,Harvard University
40638259.0,Intel Labs
152134938.0,OpenAI
2209402600.0,Harvard University
2107181747.0,Meta AI
2326800256.0,Intel Labs
1863126.0,NVIDIA Research
2053234722.0,University of Cambridge
2146080353.0,NVIDIA Research
2184116979.0,NVIDIA Research
2157837903.0,Intel Labs
2144041057.0,Harvard University
2184102909.0,MIT
35179317.0,ETH Zurich
2149162384.0,Microsoft Research
2170997961.0,IBM Research
7699551.0,NVIDIA Research
2066358958.0,Intel Labs
47944551.0,OpenAI
67123587.0,AWS
2156292912.0,Google Research
144295612.0,Microsoft Research
2176603606.0,DeepMind
2181059148.0,"University of California, Berkeley"
2287861177.0,Universitat Politecnica de Catalunya
15613028.0,MIT
2275787635.0,Stanford University
2287853874.0,"University of California, Berkeley"
2287845961.0,AWS
2276418400.0,Stanford University
2209149702.0,MIT
2031684833.0,Google Research
2262339023.0,University of Cambridge
2262338470.0,Microsoft Research
2262338034.0,University of Toronto
2262274882.0,Google Research
2096118935.0,OpenAI
1380666951.0,Intel Labs
2218290593.0,Microsoft Research
2007035418.0,Stanford University
2161229723.0,"University of California, Berkeley"
2188528274.0,NVIDIA Research
2210966.0,"University of California, Berkeley"
1399154113.0,MIT
70609319.0,Harvard University
80917719.0,NVIDIA Research
2000172.0,Google Research
2080442054.0,Intel Labs
123247020.0,OpenAI
1705464769.0,AWS
2186249534.0,Microsoft Research
144896263.0,"University of California, Berkeley"
3502898.0,Meta AI
47057856.0,Adobe Research
14912375.0,University of Toronto
2186305991.0,"University of California, Berkeley"
97923578.0,Adobe Research
2261913985.0,Stanford University
2262086036.0,Intel Labs
3902073.0,AWS
2297611884.0,Microsoft Research
4849807.0,OpenAI
153347604.0,Harvard University
2061447907.0,Adobe Research
15683258.0,ETH Zurich
2176761507.0,Intel Labs
5516641.0,MIT
39283702.0,AWS
1945825352.0,DeepMind
2228620589.0,Intel Labs
2230125020.0,Meta AI
2242933.0,University of Cambridge
1400938280.0,Harvard University
34965960.0,University of Toronto
2078304529.0,Google Research
2054480233.0,DeepMind
2029732.0,Meta AI
2671293.0,Stanford University
153238913.0,University of Cambridge
115487091.0,Adobe Research
32637701.0,University of Toronto
31082793.0,Stanford University
96930029.0,Adobe Research
2136891737.0,Microsoft Research
2136887943.0,IBM Research
2136712913.0,NVIDIA Research
145971508.0,MIT
2139967149.0,Microsoft Research
3144427.0,Intel Labs
1402950943.0,Stanford University
2518811.0,Meta AI
1382603585.0,"University of California, Berkeley"
49564559.0,MIT
2237647760.0,NVIDIA Research
7586694.0,ETH Zurich
48613597.0,Universitat Politecnica de Catalunya
113370706.0,Adobe Research
1398452360.0,IBM Research
1422120326.0,"University of California, Berkeley"
4964636.0,"University of California, Berkeley"
144374938.0,IBM Research
2753864.0,Meta AI
2128155015.0,Intel Labs
2128703090.0,AWS
145064542.0,Google Research
13771885.0,MIT
2108515584.0,DeepMind
144268497.0,Google Research
2952927.0,Harvard University
2711044.0,Adobe Research
2046866685.0,University of Cambridge
1785465.0,MIT
1732750.0,Harvard University
33870088.0,University of Toronto
2261094.0,Meta AI
152236425.0,Google Research
115539897.0,"University of California, Berkeley"
2146054815.0,"University of California, Berkeley"
2053481867.0,Google Research
7015669.0,University of Toronto
2219391794.0,Stanford University
2053771971.0,ETH Zurich
2155626671.0,University of Cambridge
87586039.0,University of Toronto
30455726.0,MIT
1398189559.0,Microsoft Research
34962707.0,Meta AI
2170541919.0,Stanford University
5811842.0,OpenAI
2952743.0,Meta AI
4961985.0,Adobe Research
2948893.0,Adobe Research
2748985.0,Google Research
2334612.0,DeepMind
3000659.0,Microsoft Research
1702392.0,IBM Research
11147580.0,MIT
1699590260.0,DeepMind
2115346625.0,Google Research
1801534.0,AWS
144851415.0,ETH Zurich
2118861686.0,University of Toronto
2967405.0,ETH Zurich
7175017.0,AWS
2076203091.0,MIT
48667429.0,University of Cambridge
23987228.0,ETH Zurich
2612408.0,Google Research
2996971.0,OpenAI
1807914.0,"University of California, Berkeley"
143983679.0,Universitat Politecnica de Catalunya
1760750.0,MIT
3527062.0,OpenAI
2152349909.0,Intel Labs
2112557522.0,Microsoft Research
2169418333.0,AWS
4386412.0,University of Cambridge
153794844.0,IBM Research
40176753.0,Harvard University
2151307.0,AWS
3055296.0,Microsoft Research
1949261.0,Google Research
48050268.0,Adobe Research
2343537157.0,Stanford University
2702388.0,DeepMind
2069928592.0,University of Cambridge
2109533222.0,Intel Labs
2118587842.0,Microsoft Research
2256271644.0,Microsoft Research
2296027988.0,"University of California, Berkeley"
2296038397.0,Adobe Research
2296434632.0,IBM Research
2118528849.0,IBM Research
49981006.0,NVIDIA Research
2211169463.0,NVIDIA Research
48881972.0,"University of California, Berkeley"
2211114551.0,University of Cambridge
1940556.0,University of Cambridge
93831130.0,AWS
2124626906.0,Adobe Research
2141497511.0,Universitat Politecnica de Catalunya
23222905.0,Microsoft Research
9537080.0,University of Cambridge
2144298370.0,NVIDIA Research
2152983129.0,DeepMind
2177365374.0,Stanford University
2055391858.0,"University of California, Berkeley"
2058854.0,Stanford University
79407119.0,Universitat Politecnica de Catalunya
2146665869.0,IBM Research
148061414.0,Universitat Politecnica de Catalunya
1850290.0,Stanford University
47393850.0,NVIDIA Research
1413994439.0,ETH Zurich
2106505.0,OpenAI
2216998331.0,OpenAI
93075985.0,MIT
69064787.0,Microsoft Research
145614302.0,Adobe Research
100989462.0,University of Toronto
103604053.0,IBM Research
145637488.0,NVIDIA Research
46727177.0,NVIDIA Research
91035884.0,Harvard University
92359866.0,NVIDIA Research
49156104.0,MIT
14595157.0,DeepMind
71244348.0,Adobe Research
92225956.0,ETH Zurich
2753997.0,"University of California, Berkeley"
67039093.0,"University of California, Berkeley"
92608268.0,Universitat Politecnica de Catalunya
47888696.0,University of Toronto
8682461.0,ETH Zurich
15745871.0,DeepMind
3333958.0,DeepMind
93488033.0,Meta AI
1448547386.0,AWS
91536880.0,University of Toronto
2064463094.0,ETH Zurich
70017330.0,Harvard University
153191217.0,Harvard University
92408389.0,Stanford University
1393041082.0,Stanford University
50642292.0,"University of California, Berkeley"
145327191.0,Microsoft Research
145854446.0,Harvard University
2110691302.0,ETH Zurich
2111261944.0,Stanford University
2111262115.0,ETH Zurich
1657314875.0,Harvard University
2152246105.0,Meta AI
47681301.0,Harvard University
2057328995.0,DeepMind
1753960.0,Intel Labs
145802910.0,University of Toronto
8185181.0,Universitat Politecnica de Catalunya
2108141523.0,NVIDIA Research
1722849.0,Universitat Politecnica de Catalunya
36467307.0,ETH Zurich
2144442537.0,University of Cambridge
144631193.0,DeepMind
15998254.0,DeepMind
2114314218.0,Harvard University
2118716898.0,Intel Labs
2122901752.0,"University of California, Berkeley"
2110135814.0,Universitat Politecnica de Catalunya
49969709.0,AWS
30785961.0,MIT
107815224.0,Adobe Research
70898080.0,AWS
80088096.0,Adobe Research
89705184.0,DeepMind
3759389.0,University of Cambridge
1379643773.0,Intel Labs
2145532710.0,Google Research
35065995.0,MIT
145200191.0,AWS
2145747765.0,Stanford University
2112538764.0,Adobe Research
123119395.0,OpenAI
40986551.0,ETH Zurich
49945825.0,Stanford University
2122689270.0,"University of California, Berkeley"
2675825.0,Intel Labs
1687828.0,Google Research
2110453967.0,Stanford University
52195177.0,Universitat Politecnica de Catalunya
1679825.0,Google Research
3457966.0,Stanford University
2004411423.0,OpenAI
2004406548.0,University of Cambridge
90840339.0,Intel Labs
6826614.0,OpenAI
46838992.0,AWS
2114109506.0,Harvard University
2112878769.0,Microsoft Research
152982726.0,"University of California, Berkeley"
1995326277.0,Google Research
11708599.0,Universitat Politecnica de Catalunya
145796596.0,Harvard University
143800077.0,University of Cambridge
153321611.0,AWS
20588026.0,Universitat Politecnica de Catalunya
89651050.0,University of Cambridge
67254110.0,ETH Zurich
37186724.0,OpenAI
5510924.0,University of Cambridge
145131904.0,University of Cambridge
12643077.0,Meta AI
4289135.0,NVIDIA Research
1398774501.0,University of Cambridge
2333113321.0,Microsoft Research
3688542.0,ETH Zurich
1964887627.0,Stanford University
26957174.0,"University of California, Berkeley"
1936452.0,Stanford University
8481348.0,Google Research
97842915.0,Adobe Research
39892854.0,AWS
9194825.0,Harvard University
145811538.0,Universitat Politecnica de Catalunya
46192370.0,Google Research
49903330.0,NVIDIA Research
9648517.0,Meta AI
144084630.0,Intel Labs
144626588.0,University of Toronto
103966639.0,Stanford University
96700657.0,Meta AI
2066733832.0,DeepMind
1732091.0,OpenAI
104283675.0,IBM Research
67249568.0,University of Cambridge
104737005.0,Google Research
104850674.0,AWS
100508500.0,Universitat Politecnica de Catalunya
104982685.0,Adobe Research
102951761.0,Adobe Research
